URL,Scraped_Time,Condition,Car Make,Model,Trim,Year,Kilometers,Body Type,Number of Seats,Fuel,Transmission,Engine Size (cc),Exterior Color,Interior Color,Regional Specs,Car License,Insurance,Car Customs,Body Condition,Paint,Payment Method,City,Neighborhood,Interior Options,Exterior Options,Technology Options,Price,Description_Score,Battery Capacity,Battery Range
https://jo.opensooq.com/en/search/258488445,2025-02-06 23:43:52,Used,Nissan,Leaf,SV,2017,"130,000 - 139,999",HatchBack,5,Electric,Automatic,,Navy Blue,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Irbid,Al Rahebat Al Wardiah,"AUX / USB Input, Air Condition, Airbags, Alarm System, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, CD player, Heated Steering Wheel","Daytime Running Lights, Keyless Entry, Electrically Folding Mirrors, Electric Mirrors, Xenon Lights","ABS Brakes, Auto Lock System, Rear Camera, Traction Control, Cruise Control, Bluetooth",9500,7,90 - 99 kWh,100 - 199 km
https://jo.opensooq.com/en/search/258531181,2025-02-06 23:43:57,New,BYD,Han,Han,2024,0,SUV,5,Electric,Automatic,,Black,Brown,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Zarqa,Al mantika Al Hurra,"Steering Wheel Controls, Air Condition, Memory Seats, Electric Windows, Center Lock, Heated Seats, AUX / USB Input, Leather Seats, Airbags, Cooled Seats, Electric Seat Control, Heated Steering Wheel","Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Spare Tyre, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof","Lane Departure Alert, Forward Collision Alert, Touch Screen, Media Screen, Voice Control, ABS Brakes, Bluetooth, 360° Camera, Hud Projector, Traction Control, Blind Spot Alert, Cruise Control",19963,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257492733,2025-02-06 23:44:10,Used,Changan,Eado,Full Option,2020,"100,000 - 109,999",Sedan,5,Electric,Automatic,,White,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Tla' Ali,"AUX / USB Input, Alarm System, Airbags, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, Leather Seats, Air Condition","Daytime Running Lights, Rim Wheels, Rear Sensors, Keyless Entry, Electric Mirrors, Xenon Lights, LED Lights","Apple CarPlay, Park assist, Android Auto, Navigation system / maps, Voice Control, Bluetooth, Tyre Pressure Monitoring, Touch Screen, Rear Camera, Cruise Control",11950,فحص كامل,Less than 50 kWh,400 - 499 km
https://jo.opensooq.com/en/search/258537529,2025-02-06 23:44:11,Used,Honda,e:N,e:NP1,2023,"20,000 - 29,999",HatchBack,5,Electric,Automatic,,White,White,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Irbid,Al Lawazem Circle,"Electric Seat Control, Air Condition, Steering Wheel Controls, Alarm System, Electric Windows, Center Lock, Heated Seats, Leather Seats, AUX / USB Input, Sport Seats, Airbags, Electric rear seat","Front Sensors, Rear Sensors, Panoramic Roof, Electrically Folding Mirrors, Xenon Lights, Sports Package","Bluetooth, Cruise Control, Blind Spot Alert, Park assist, Forward Collision Alert, Lane Departure Alert, Touch Screen, 360° Camera, Rear Camera, Traction Control",20000,,50 - 69 kWh,400 - 499 km
https://jo.opensooq.com/en/search/257823227,2025-02-06 23:44:12,Used,Volkswagen,Golf,E-Golf,2017,"100,000 - 109,999",HatchBack,5,Electric,Automatic,,Navy Blue,Beige,European Specs,Licensed,Compulsory Insurance,With Customs,Other,Total repaint,Cash Only,Amman,Abdali,"AUX / USB Input, Leather Seats, Airbags, Sport Seats, Electric Seat Control, Air Condition, Steering Wheel Controls, Alarm System, Electric Windows, Center Lock, Heated Seats, CD player","Keyless Entry, Electric Mirrors, Xenon Lights, LED Lights, Daytime Running Lights, Sports Package, Rim Wheels, Front Sensors, Rear Sensors","Bluetooth, Traction Control, Tyre Pressure Monitoring, Cruise Control, Diff Lock, Park assist, Touch Screen, Sport Suspension, Media Screen, Navigation system / maps, Apple CarPlay, ABS Brakes, Android Auto, Auto Lock System, Voice Control, Rear Camera",13600,4,Less than 50 kWh,200 - 299 km
https://jo.opensooq.com/en/search/258536615,2025-02-06 23:44:22,Used,Volkswagen,Golf,E-Golf,2016,"140,000 - 149,999",HatchBack,5,Electric,Automatic,,Nardo Grey,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Jabal Al Hussain,"Electric Seat Control, Heated Steering Wheel, Steering Wheel Controls, Air Condition, Memory Seats, Alarm System, Electric Windows, Center Lock, Heated Seats, Leather Seats, Electric rear seat","Keyless Entry, Xenon Lights, LED Lights, Daytime Running Lights, Spare Tyre, Rim Wheels, Front Sensors, Rear Sensors","Blind Spot Alert, Traction Control, Lane Departure Alert, Cruise Control, Tyre Pressure Monitoring, Park assist, Apple CarPlay, Touch Screen, Sport Suspension, Android Auto, Media Screen, Navigation system / maps, Voice Control, ABS Brakes, Bluetooth, Auto Lock System, Forward Collision Alert, Rear Camera",9750,,70 - 89 kWh,100 - 199 km
https://jo.opensooq.com/en/search/258536521,2025-02-06 23:44:24,Used,Ford,Focus,Titanium,2014,"110,000 - 119,999",Sedan,5,Electric,Automatic,,Silver,Beige,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Total repaint,Cash Only,Zarqa,Al Zarqa Al Jadeedeh,"AUX / USB Input, Leather Seats, Airbags, Sport Seats, Electric Seat Control, Air Condition, Steering Wheel Controls, Alarm System, Electric Windows, Center Lock, Heated Seats, CD player","Electric Mirrors, Xenon Lights, LED Lights, Sports Package, Daytime Running Lights, Back Hook, Rim Wheels, Rear Sensors, Keyless Entry","Tyre Pressure Monitoring, Traction Control, Diff Lock, Cruise Control, Radar, Park assist, Touch Screen, Sport Suspension, Media Screen, Navigation system / maps, Voice Control, ABS Brakes, Bluetooth, Auto Lock System, Remote Start, Rear Camera",7000,,Less than 50 kWh,100 - 199 km
https://jo.opensooq.com/en/search/258536607,2025-02-06 23:44:26,Used,Volkswagen,ID 4,ID.4 X,2022,"30,000 - 39,999",SUV,5,Electric,Automatic,,White,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Jubaiha,"AUX / USB Input, Cooled Seats, Airbags, Electric rear seat, Electric Seat Control, Heated Steering Wheel, Steering Wheel Controls, Air Condition, Electric Windows, Alarm System, Center Lock, Heated Seats, Leather Seats","Front Sensors, Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Spare Tyre, Xenon Lights, Rim Wheels","Voice Control, Auto Lock System, Bluetooth, Rear Camera, Forward Collision Alert, Traction Control, Lane Departure Alert, Cruise Control, Tyre Pressure Monitoring, Park assist, Radar, Navigation system / maps, Touch Screen, Apple CarPlay, Media Screen",23500,7,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258536009,2025-02-06 23:44:34,Used,Mercedes Benz,B-Class,B 250,2014,"130,000 - 139,999",SUV,5,Electric,Automatic,,Black,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Good (body only has minor blemishes),Original Paint,Cash Only,Amman,Daheit Al Yasmeen,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Air Condition, Steering Wheel Controls, Memory Seats, Electric Windows, Center Lock, Heated Seats","Daytime Running Lights, Rim Wheels, Xenon Lights, Back Hook","Forward Collision Alert, Cruise Control, Blind Spot Alert, ABS Brakes, Tyre Pressure Monitoring, Radar, Media Screen, Auto Lock System, Rear Camera, Bluetooth, Traction Control",9500,,Less than 50 kWh,100 - 199 km
https://jo.opensooq.com/en/search/258535791,2025-02-06 23:44:36,New,Volkswagen,ID 7,ID.7 VIZZION Pro,2023,0,Sedan,5,Electric,Automatic,,Blue,Nardo Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Wadi Saqra,"Electric Seat Control, Sport Seats, Steering Wheel Controls, Electric rear seat, Memory Seats, Heated Steering Wheel, Electric Windows, Air Condition, Center Lock, Alarm System, Heated Seats, AUX / USB Input, CD player, Airbags, Leather Seats","Rear Sensors, Keyless Entry, Sunroof, Panoramic Roof, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Rim Wheels, Xenon Lights, Front Sensors, LED Lights","Apple CarPlay, Tyre Pressure Monitoring, Traction Control, Android Auto, Radar, Cruise Control, Voice Control, Touch Screen, Park assist, Hud Projector, Media Screen, Sport Suspension, Bluetooth, ABS Brakes, Navigation system / maps, Forward Collision Alert, Auto Lock System, Blind Spot Alert, 360° Camera, Lane Departure Alert, Rear Camera",15500,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258535721,2025-02-06 23:44:38,Used,Hyundai,Ioniq,Ioniq,2017,"+200,000",Sedan,4,Electric,Automatic,,White,Black,Korean Specs,Licensed,Comprehensive Insurance,With Customs,Fair (body needs work),Original Paint,Cash Only,Amman,University Street,"Memory Seats, Center Lock, Leather Seats, Airbags, Air Condition, Electric Seat Control, AUX / USB Input, Steering Wheel Controls, Electric Windows",Rear Sensors,Rear Camera,12000,فحص كامل,More than 100 kWh,200 - 299 km
https://jo.opensooq.com/en/search/258535501,2025-02-06 23:44:39,Used,Honda,e:N,e:NP1,2023,"1,000 - 9,999",SUV,5,Electric,Automatic,,White,White,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Sports City,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Electric rear seat, Electric Windows, Heated Steering Wheel, Center Lock, Air Condition, Heated Seats, Alarm System","Daytime Running Lights, Electric Mirrors, Spare Tyre, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Sports Package, Rear Sensors, Back Hook, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors","Hud Projector, Radar, Cruise Control, Bluetooth, Touch Screen, Park assist, Remote Start, Media Screen, Sport Suspension, Forward Collision Alert, ABS Brakes, Navigation system / maps, Blind Spot Alert, Auto Lock System, Apple CarPlay, Lane Departure Alert, 360° Camera, Android Auto, Tyre Pressure Monitoring, Rear Camera, Voice Control, Diff Lock, Traction Control",18626,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/258308477,2025-02-06 23:44:53,Used,Tesla,Model Y,Long Range,2022,"10,000 - 19,999",Sedan,5,Electric,Automatic,,Nardo Grey,White,American Specs,Licensed,Comprehensive Insurance,With Customs,Fair (body needs work),Original Paint,Cash Only,Amman,Al Gardens,"AUX / USB Input, Sport Seats, Airbags, Leather Seats, Electric Seat Control, CD player, Steering Wheel Controls, Heated Seats, Electric Windows, Alarm System, Memory Seats, Air Condition, Center Lock, Heated Steering Wheel, Cooled Seats, Electric rear seat","Daytime Running Lights, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Sports Package, Rear Sensors, Back Hook, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Electric Mirrors","Forward Collision Alert, Android Auto, Hud Projector, Tyre Pressure Monitoring",27500,فحص كامل,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257592913,2025-02-06 23:44:55,New,Toyota,bZ,bZ4X,2024,0,Sedan,5,Electric,Automatic,,Grey,Beige,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Arjan,"AUX / USB Input, Heated Steering Wheel, Airbags, Electric Seat Control, Steering Wheel Controls, Center Lock, Heated Seats, Cooled Seats, Air Condition, Leather Seats, Electric Windows, Alarm System","Rear Sensors, Rim Wheels, Panoramic Roof, Daytime Running Lights, Electrically Folding Mirrors, LED Lights, Electric Mirrors, Keyless Entry, Back Hook, Xenon Lights, Spare Tyre, Front Sensors","Blind Spot Alert, Lane Departure Alert, Tyre Pressure Monitoring, Android Auto, Apple CarPlay, Bluetooth, Voice Control, Forward Collision Alert",28000,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/256639293,2025-02-06 23:44:55,New,Dongfeng,EX1,EX1,2022,0,Sedan,5,Electric,Automatic,,White,Black,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Arjan,AUX / USB Input,Daytime Running Lights,Apple CarPlay,8500,,Less than 50 kWh,300 - 399 km
https://jo.opensooq.com/en/search/258463049,2025-02-06 23:44:59,Used,Volkswagen,Bora,E-Bora,2019,"10,000 - 19,999",Sedan,5,Electric,Automatic,,Bronze,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Al Gardens,"Air Condition, AUX / USB Input, Electric Windows, Airbags, Heated Seats, Center Lock, Sport Seats, Alarm System, Leather Seats, Electric Seat Control, Memory Seats, Steering Wheel Controls","Front Sensors, LED Lights, Xenon Lights, Sunroof, Rear Sensors","Rear Camera, Bluetooth, Traction Control, Forward Collision Alert, Cruise Control, Tyre Pressure Monitoring, Sport Suspension, Touch Screen, Media Screen, ABS Brakes, Auto Lock System",15500,,Less than 50 kWh,200 - 299 km
https://jo.opensooq.com/en/search/257092495,2025-02-06 23:45:19,Used,Toyota,bZ,bZ4X,2022,"10,000 - 19,999",Sedan,5,Electric,Automatic,,Silver,Black,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Arjan,"Air Condition, Heated Steering Wheel, Electric Windows, Electric rear seat, AUX / USB Input, Leather Seats, Airbags, Alarm System, Electric Seat Control, Steering Wheel Controls, Center Lock, Heated Seats","Xenon Lights, Front Sensors, Rear Sensors, Panoramic Roof, Rim Wheels, Electrically Folding Mirrors, Daytime Running Lights, Back Hook, LED Lights, Electric Mirrors, Keyless Entry","Voice Control, Bluetooth, Forward Collision Alert, Blind Spot Alert, Lane Departure Alert, Tyre Pressure Monitoring, Apple CarPlay",25500,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258530539,2025-02-06 23:45:24,Used,Nissan,Sylphy,SV,2019,"100,000 - 109,999",Sedan,4,Electric,Automatic,,White,White,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Badr Jdedeh,"AUX / USB Input, Airbags, Electric Windows, Center Lock, Air Condition","LED Lights, Spare Tyre, Rear Sensors, Keyless Entry",Bluetooth,12200,4,Less than 50 kWh,200 - 299 km
https://jo.opensooq.com/en/search/258526233,2025-02-06 23:45:28,Used,Kia,Niro,EX Touring,2022,"60,000 - 69,999",SUV,5,Electric,Automatic,,White,Black,Korean Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Zarqa,Al Hashemieh,"AUX / USB Input, Leather Seats, Airbags, Sport Seats, Electric Seat Control, Cooled Seats, Steering Wheel Controls, Heated Steering Wheel, Memory Seats, Air Condition, Electric Windows, Center Lock, Heated Seats","Rear Sensors, Keyless Entry, Electrically Folding Mirrors, Electric Mirrors, Xenon Lights, Daytime Running Lights, LED Lights, Rim Wheels, Sports Package, Front Sensors, Back Hook","Apple CarPlay, Tyre Pressure Monitoring, Traction Control, Android Auto, Diff Lock, Cruise Control, Voice Control, Radar, Park assist, Bluetooth, Touch Screen, Sport Suspension, Remote Start, Media Screen, Navigation system / maps, Forward Collision Alert, ABS Brakes, Blind Spot Alert, Auto Lock System, Lane Departure Alert, Rear Camera",20500,فحص كامل,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/258529707,2025-02-06 23:45:30,Used,BMW,3 Series,i3 eDrive,2016,"80,000 - 89,999",HatchBack,5,Electric,Automatic,,White,Beige,American Specs,Licensed,Compulsory Insurance,With Customs,Good (body only has minor blemishes),Original Paint,Cash Only,Amman,Al-Khaznah,"Electric Windows, Air Condition, Heated Seats, AUX / USB Input, Airbags, Center Lock, Sport Seats","LED Lights, Keyless Entry, Xenon Lights, Sports Package, Rear Sensors, Front Sensors, Electric Mirrors, Rim Wheels, Electrically Folding Mirrors","Bluetooth, Forward Collision Alert, Tyre Pressure Monitoring, Auto Lock System, Rear Camera, ABS Brakes, Traction Control, Cruise Control",9500,2,Less than 50 kWh,100 - 199 km
https://jo.opensooq.com/en/search/258236283,2025-02-06 23:45:31,Used,Toyota,bZ,bZ4X,2022,"20,000 - 29,999",SUV,5,Electric,Automatic,,White,Grey,Japanese Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Tabarboor,"AUX / USB Input, Leather Seats, Airbags, Sport Seats, Electric Seat Control, Cooled Seats, Steering Wheel Controls, Electric rear seat, Electric Windows, Heated Steering Wheel, Center Lock, Alarm System, Heated Seats, Air Condition, CD player","Spare Tyre, Xenon Lights, Rim Wheels, LED Lights, Front Sensors, Back Hook, Rear Sensors, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors","Blind Spot Alert, 360° Camera, Lane Departure Alert, Traction Control, Tyre Pressure Monitoring, Rear Camera, Apple CarPlay, Radar, Cruise Control, Android Auto, Touch Screen, Park assist, Voice Control, Media Screen, Sport Suspension, Bluetooth, ABS Brakes, Navigation system / maps, Forward Collision Alert, Auto Lock System",23500,7,More than 100 kWh,More than 500 km
https://jo.opensooq.com/en/search/258529827,2025-02-06 23:45:32,Used,BMW,4 Series,i4 M50,2022,"50,000 - 59,999",Sedan,5,Electric,Automatic,,Nardo Grey,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Daheit Al Rasheed,AUX / USB Input,Rim Wheels,Apple CarPlay,52999,فحص كامل,70 - 89 kWh,400 - 499 km
